cycle_name,experiment_id,state,image_count,feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,centroid_distance,camera_group
frost_cycle_000073,exp_20260731,optimum,40,0.0,0.14132313,-0.17922744,-0.2690285,-0.12140907,0.35042372,-0.29158807,-0.18986517,0.0,0.20057145,-0.073113255,-0.2546447,-0.1904991,0.3795219,-0.3573109,-0.1863847,0.0,-0.5075217,0.43347082,-0.25298423,-0.15775241,0.4145848,-0.32636708,-0.18231957,0.3703355,0.33427513,0.37244534,-0.040362023,-0.0007308215,-0.17413995,-0.030794436,0.02085702,-0.03042016,-0.25395304,0.0,0.0,0.0,0.0,0.0,0.0,0.1523531,top_close
frost_cycle_000073,exp_20260731,fixed_time,40,0.0,0.8853706,0.0722077,0.0113807,-0.5374738,0.5181723,-0.29158807,-0.18986517,0.0,0.7936555,0.357282,-0.27915582,-0.36724797,0.42270508,-0.3573109,-0.1863847,0.0,0.44374886,0.1676377,-0.16819039,-0.17271233,0.25964087,-0.32636708,-0.18231957,0.14555681,0.1660347,-0.008187194,0.5408655,0.5864589,0.4674983,-0.45297855,-0.173521,-0.5986117,-0.31456462,0.0,0.0,0.0,0.0,0.0,0.0,0.10592455,top_close
frost_cycle_000075,exp_20260731,optimum,40,0.0,-0.25432116,-0.5978669,-0.56796694,0.2956439,0.21964157,-0.28130692,-0.18986517,0.0,-0.10827996,-0.8083375,-0.27068835,0.04951915,0.3629751,-0.2534681,-0.1863847,0.0,-0.6573194,0.31166768,-0.35148364,-0.25266477,0.6355728,-0.30199963,-0.18231957,0.70524776,0.615033,0.66000575,-0.6707643,-0.69085,-0.3173247,0.32691687,0.3828105,0.22185466,0.22028327,0.0,0.0,0.0,0.0,0.0,0.0,0.3950677,top_close
frost_cycle_000075,exp_20260731,fixed_time,40,0.0,0.5325386,-0.18079892,-0.3443808,-0.4019001,0.6678721,-0.29158807,-0.18986517,0.0,0.3773776,-0.105744004,-0.3503124,-0.3743404,0.60926044,-0.3573109,-0.1863847,0.0,-0.06250203,0.46281034,-0.28702226,-0.23271823,0.44975883,-0.32636708,-0.18231957,0.4782483,0.45583215,0.33062914,-0.034540482,-0.14183733,0.17958128,-0.02696698,0.1883617,-0.3430358,0.18551269,0.0,0.0,0.0,0.0,0.0,0.0,0.23756164,top_close
frost_cycle_000076,exp_20260731,optimum,40,0.0,0.36276585,-0.009508738,-0.3491454,-0.42786485,0.65686905,-0.29158807,-0.18986517,0.0,-0.0209958,0.096236154,-0.2864349,-0.56493646,0.7053127,-0.3573109,-0.1863847,0.0,0.04137232,0.5081531,-0.22948894,-0.3966124,0.51743543,-0.3214936,-0.18231957,0.45237818,0.45401588,0.3090518,0.11982246,0.012535152,0.22881968,-0.22815852,0.10294984,-0.69021213,-0.022625063,0.0,0.0,0.0,0.0,0.0,0.0,0.16994683,top_close
frost_cycle_000076,exp_20260731,fixed_time,40,0.0,0.6875485,-0.15785545,-0.13085331,-0.587247,0.73302186,-0.29158807,-0.18986517,0.0,0.25204664,0.14828011,-0.32089904,-0.48500547,0.6320628,-0.3573109,-0.1863847,0.0,0.13977964,0.52682364,-0.22135596,-0.21194057,0.32835642,-0.32636708,-0.18231957,0.3638385,0.35714898,0.15874198,0.17147884,0.041078538,0.27037925,-0.17863952,0.41006058,-0.7652202,-0.12516475,0.0,0.0,0.0,0.0,0.0,0.0,0.17772298,top_close
frost_cycle_000060,exp_20260729,optimum,39,-0.25064674,0.102543384,0.8940427,0.46574137,-0.5990553,-0.28717393,-0.008904252,-0.027853101,-0.18233147,0.80271363,0.624426,0.35742614,-0.12721561,-0.31151614,-0.23752387,-0.07043617,-0.051445704,0.8040291,0.14448215,-0.19416222,0.17219016,-0.12399796,-0.48174843,-0.072366536,-0.819337,-0.624154,-0.23777059,0.5893046,0.65988344,0.5911755,1.2227033,0.69883084,1.3562369,1.2767091,0.0,0.0,0.0,0.0,0.0,0.0,0.53484595,left
frost_cycle_000060,exp_20260729,fixed_time,39,-0.25064674,0.8146595,0.72753084,-0.38852495,-0.28212342,0.26782978,-0.22642615,-0.027853101,-0.18233147,1.2241756,0.71523243,-0.434551,-0.3411531,0.26310682,-0.23752387,-0.07043617,0.5358549,1.1269625,-0.047175486,-0.79165125,-0.46098566,0.5929396,-0.52917135,-0.072366536,-0.034710795,0.06564592,0.31174764,0.9303719,1.0086944,0.99721485,0.2874103,0.035626624,0.6058043,0.9218216,0.0,0.0,0.0,0.0,0.0,0.0,0.4377882,left
frost_cycle_000061,exp_20260729,optimum,22,-0.2506467,1.6459652,0.64078826,-1.170691,0.23681775,0.59811574,-0.24862228,-0.027853094,-0.18233147,2.6266005,-0.35224524,-1.097271,-0.5094905,0.8212067,-0.23752388,-0.07043615,-0.19827084,2.1611102,-1.1687087,-1.1313808,-0.8624675,1.1105088,-0.5291713,-0.072366565,0.6667731,0.69099915,0.63122755,1.0887326,1.2764211,1.1910554,-1.1025051,-1.0573119,-0.5956063,0.5324407,0.0,0.0,0.0,0.0,0.0,0.0,0.847313,left
frost_cycle_000061,exp_20260729,fixed_time,22,-0.2506467,1.2493443,0.66732126,-0.64959425,0.0779334,0.2606483,-0.24075274,-0.027853094,-0.18233147,1.6607895,0.5309421,-0.6804917,-0.31616879,0.39707518,-0.23752388,-0.07043615,0.5825719,1.4529403,-0.31156325,-0.9144758,-0.635041,0.7789716,-0.5291713,-0.072366565,0.07138407,0.22057678,0.41709575,1.0274885,1.1643467,1.1941812,-0.3555512,-0.32558978,0.162499,0.79980123,0.0,0.0,0.0,0.0,0.0,0.0,0.52669543,left
frost_cycle_000063,exp_20260730,optimum,40,-0.25064677,-0.4758432,-0.27203098,-0.32091495,0.62862116,0.09803101,-0.24862222,-0.027853098,-0.18233146,-0.6378926,-0.12006414,-0.29348722,0.5303625,-0.031720944,-0.23752382,-0.07043616,-0.19827084,-1.1016665,0.4385096,-0.44845957,0.2516027,0.11398095,-0.18449314,-0.07236655,0.32627887,0.25967374,0.44124547,-0.6667429,-0.55882835,-0.51575965,1.2032597,0.91154575,0.81804675,-0.21213126,0.0,0.0,0.0,0.0,0.0,0.0,0.47027108,left
frost_cycle_000063,exp_20260730,fixed_time,40,-0.25064677,0.28702876,-0.32857952,-0.66329604,0.10862293,0.593344,-0.24862222,-0.027853098,-0.18233146,-0.2842392,0.25800967,-0.7053154,-0.3285966,0.6217742,-0.23752382,-0.07043616,-0.19827084,-0.75298816,0.49356145,-0.5945156,-0.64863384,0.7465742,-0.44090015,-0.07236655,0.7119719,0.7555516,0.7664543,-0.02227536,0.08659759,0.12668422,0.22487798,0.10199182,0.12401442,-0.5045354,0.0,0.0,0.0,0.0,0.0,0.0,0.309699,left
frost_cycle_000064,exp_20260730,optimum,40,-0.25064677,-0.57431847,-0.20088927,0.14409824,-0.11399605,0.077287816,-0.24862222,-0.027853098,-0.18233146,-0.5519849,-0.3761015,0.36286384,0.08644215,-0.17223069,-0.23752382,-0.07043616,-0.19827084,-1.0445251,0.19193926,0.11290858,0.37875825,-0.21562755,-0.10883205,-0.07236655,0.2321293,0.019587893,0.03300544,-0.17644103,-0.24876377,-0.5624637,0.12865578,0.30661228,0.055116303,-0.21089649,0.0,0.0,0.0,0.0,0.0,0.0,0.3109631,left
frost_cycle_000064,exp_20260730,fixed_time,40,-0.25064677,0.006561124,-0.24922915,-0.2777959,-0.19274345,0.43028402,-0.24862222,-0.027853098,-0.18233146,-0.25846687,-0.057849478,-0.16758868,-0.4411277,0.38672024,-0.23752382,-0.07043616,-0.15055268,-0.7028438,0.31289825,-0.26226598,-0.37112823,0.42251235,-0.46612054,-0.07236655,0.53124744,0.5168359,0.4886067,0.18790498,0.24695973,0.08664675,-0.2109845,-0.107511446,-0.15578249,-0.41024923,0.0,0.0,0.0,0.0,0.0,0.0,0.21020164,left
frost_cycle_000065,exp_20260730,optimum,40,-0.25064677,0.4939515,-0.007529801,-0.6286821,-0.07113364,0.56592685,-0.24862222,-0.027853098,-0.18233146,0.2612748,-0.044289894,-0.565055,-0.604576,0.6854371,-0.23752382,-0.07043616,-0.19827084,0.20908415,-0.35935473,-0.4116668,-0.53348976,0.6144258,-0.37364584,-0.07236655,0.66973966,0.68578327,0.591202,0.28699213,0.36254424,0.26928005,-0.7812234,-0.607001,-0.74136454,-0.6887895,0.0,0.0,0.0,0.0,0.0,0.0,0.3677013,left
frost_cycle_000065,exp_20260730,fixed_time,40,-0.25064677,0.24340045,0.005239226,-0.5096103,-0.1345967,0.5255226,-0.24862222,-0.027853098,-0.18233146,-0.08378782,0.23966429,-0.5107788,-0.601153,0.63531446,-0.23752382,-0.07043616,-0.055116333,-0.18740624,0.101220034,-0.41501164,-0.624611,0.6443776,-0.4619171,-0.07236655,0.597449,0.7067963,0.60351694,0.339122,0.44075966,0.35178933,-0.66309196,-0.52874243,-0.5561492,-0.61428106,0.0,0.0,0.0,0.0,0.0,0.0,0.2397054,left
frost_cycle_000066,exp_20260730,optimum,40,-0.25064677,-0.6453703,-0.09873713,0.2615877,-0.23161873,0.024076812,-0.24862222,-0.027853098,-0.18233146,-0.62787,-0.15835014,0.44362545,0.3275497,-0.3840049,-0.21931429,-0.07043616,-0.19827084,-0.5325861,-0.16551015,0.37436005,0.87578326,-0.68140584,0.07191386,-0.07236655,0.10739486,-0.20758295,-0.3761359,-0.114699915,-0.26704222,-0.72679424,0.14377508,0.37577453,0.012224881,-0.15239115,0.0,0.0,0.0,0.0,0.0,0.0,0.36083278,left
frost_cycle_000066,exp_20260730,fixed_time,40,-0.25064677,0.05143594,0.06817223,-0.43385524,-0.45191187,0.64402974,-0.24862222,-0.027853098,-0.18233146,-0.1224463,0.17266384,-0.34179494,-0.4888358,0.4785327,-0.23752382,-0.07043616,-0.19827084,-0.1885724,0.044617366,-0.15411758,-0.10894755,0.18220451,-0.5291714,-0.07236655,0.7018528,0.55899763,0.24783516,0.39302045,0.37794352,0.10606196,-0.4264434,-0.38529357,-0.40709895,-0.50272906,0.0,0.0,0.0,0.0,0.0,0.0,0.18912578,left
frost_cycle_000067,exp_20260730,optimum,40,-0.25064677,-0.5793046,0.006151264,0.227765,-0.23593822,0.02696279,-0.24862222,-0.027853098,-0.18233146,-0.51332647,-0.05306375,0.39811543,0.3500131,-0.3932693,-0.18896507,-0.07043616,-0.19827084,-0.26903665,-0.27251238,0.40641436,0.93749726,-0.75046146,0.05930369,-0.07236655,0.066164196,-0.2471366,-0.42474994,-0.027157748,-0.16332074,-0.618048,0.12737991,0.34431413,0.023694206,-0.14717999,0.0,0.0,0.0,0.0,0.0,0.0,0.34080437,left
frost_cycle_000067,exp_20260730,fixed_time,40,-0.25064677,0.03897073,0.15846744,-0.47361177,-0.31103063,0.5877524,-0.24862222,-0.027853098,-0.18233146,-0.040833972,0.17824724,-0.32967144,-0.3572643,0.3901647,-0.23752382,-0.07043616,-0.15055268,0.017835805,-0.06936323,-0.1803185,0.061904825,0.07654121,-0.5291714,-0.07236655,0.6683772,0.48236054,0.1929333,0.3753206,0.37594914,0.08387045,-0.36408025,-0.30107927,-0.35650083,-0.44654837,0.0,0.0,0.0,0.0,0.0,0.0,0.1810156,left
frost_cycle_000068,exp_20260730,optimum,16,-0.25064677,1.2711585,0.10784741,-1.2483702,-0.42998236,1.1905695,-0.24862224,-0.0278531,-0.18233146,1.126795,-0.16951686,-1.1181693,-1.0866842,1.2521677,-0.23752382,-0.07043616,-0.19827084,1.0842783,-0.8222556,-0.7755527,-1.0686201,1.1376116,-0.5291714,-0.07236655,1.1536107,1.1032689,1.0010344,0.6196325,0.735,0.95742244,-1.0893632,-1.0369892,-1.0667641,-0.7227448,0.0,0.0,0.0,0.0,0.0,0.0,0.7283706,left
frost_cycle_000068,exp_20260730,fixed_time,16,-0.25064677,0.383011,0.041722104,-0.57537663,-0.4191837,0.7125727,-0.24862224,-0.0278531,-0.18233146,0.16391274,0.2711705,-0.5353056,-0.6566698,0.6565156,-0.23752382,-0.07043616,-0.19827084,0.12220604,-0.04881573,-0.34839442,-0.5224102,0.5354556,-0.5291714,-0.07236655,0.6956403,0.6923009,0.4950947,0.5308691,0.6151246,0.49078465,-0.46487972,-0.37623024,-0.42112744,-0.45070782,0.0,0.0,0.0,0.0,0.0,0.0,0.22546154,left
frost_cycle_000070,exp_20260731,optimum,40,-0.25064677,0.45530933,-0.65418965,-0.5887278,0.15314667,0.5412153,-0.24862222,-0.027853098,-0.18233146,-0.17542273,-0.20860045,-0.67509973,-0.5035975,0.760146,-0.23752382,-0.07043616,-0.19827084,-0.8847629,0.13301057,-0.40915823,-0.593547,0.69568384,-0.38205266,-0.07236655,0.71729785,0.8438452,0.8858835,-0.29273525,-0.20065336,-0.19742706,-0.77122366,-1.2272508,-1.0964367,-1.5133919,0.0,0.0,0.0,0.0,0.0,0.0,0.5376241,left
frost_cycle_000070,exp_20260731,fixed_time,40,-0.25064677,-0.32750696,-0.92963564,-0.15021893,0.60336876,0.06466144,-0.24862222,-0.027853098,-0.18233146,-0.7796403,-0.585079,-0.22223799,0.1427077,0.21913001,-0.23752382,-0.07043616,-0.19827084,-1.6439254,0.26482487,-0.2552976,0.05589906,0.22505224,0.40398198,-0.07236655,0.3749148,0.53394353,0.66983765,-0.92992145,-0.8105818,-0.87410104,-0.31181446,-0.8532549,-0.78853095,-1.4093463,0.0,0.0,0.0,0.0,0.0,0.0,0.6275366,left
frost_cycle_000071,exp_20260731,optimum,40,-0.25064677,0.8554431,-0.21821865,-0.9071757,-0.028603509,0.7861662,-0.24862222,-0.027853098,-0.18233146,0.30852404,0.031484433,-0.8950025,-0.8660077,1.0254873,-0.23752382,-0.07043616,-0.19827084,0.24989939,-0.31283206,-0.5593953,-0.8074748,0.8633307,-0.5291714,-0.07236655,0.85963476,0.9865341,0.88266814,0.2094518,0.3556617,0.4421884,-0.9990307,-1.141676,-1.1385148,-1.1883018,0.0,0.0,0.0,0.0,0.0,0.0,0.5662303,left
frost_cycle_000071,exp_20260731,fixed_time,40,-0.25064677,0.07636642,-0.38695216,-0.39192292,-0.24756756,0.5812589,-0.24862222,-0.027853098,-0.18233146,-0.36728328,0.009150961,-0.28416142,-0.36582178,0.41819543,-0.23752382,-0.07043616,-0.19827084,-0.54424757,0.082610905,-0.07189135,-0.0027084618,0.10566101,-0.5291714,-0.07236655,0.649588,0.53970253,0.2690423,0.035401873,0.05036505,-0.09656389,-0.4471131,-0.581958,-0.65872014,-0.8913391,0.0,0.0,0.0,0.0,0.0,0.0,0.29067847,left
frost_cycle_000072,exp_20260731,optimum,40,-0.25064677,-0.5805511,-0.38330394,0.13717544,-0.28777188,0.2149148,-0.24862222,-0.027853098,-0.18233146,-0.6479152,-0.18307644,0.35987958,0.36391908,-0.3451658,-0.23752382,-0.07043616,-0.19827084,-0.5372507,-0.21125746,0.39749494,1.1433485,-0.8534902,-0.22652707,-0.07236655,0.26981848,-0.16079874,-0.4770257,-0.25402465,-0.40569386,-0.7890172,-0.051383577,0.11217203,-0.22345495,-0.3955121,0.0,0.0,0.0,0.0,0.0,0.0,0.39656633,left
frost_cycle_000072,exp_20260731,fixed_time,40,-0.25064677,-0.018369319,-0.31763464,-0.318937,-0.6369847,0.7261009,-0.24862222,-0.027853098,-0.18233146,-0.26992124,0.03307969,-0.18754593,-0.37502107,0.35013783,-0.23752382,-0.07043616,-0.19827084,-0.026477825,-0.24692488,0.050193656,0.22447339,-0.10982557,-0.5291714,-0.07236655,0.72821426,0.47325888,0.075969204,0.24204373,0.20524175,-0.0032067806,-0.30748308,-0.29603344,-0.4005621,-0.5821374,0.0,0.0,0.0,0.0,0.0,0.0,0.25980765,left
frost_cycle_000073,exp_20260731,optimum,40,-0.25064677,-0.6466168,-0.2309877,0.34129864,-0.31634682,0.02263378,-0.23563752,-0.027853098,-0.18233146,-0.593507,-0.22933865,0.4790635,0.5153869,-0.5037292,-0.18896507,-0.07043616,-0.19827084,-0.3856514,-0.29887518,0.4808361,1.2796161,-1.0031105,0.21482925,-0.07236655,-0.017809018,-0.33454666,-0.5831241,-0.26448756,-0.38115814,-0.73163974,0.20196109,0.28744602,-0.04122585,-0.263639,0.0,0.0,0.0,0.0,0.0,0.0,0.44042194,left
frost_cycle_000073,exp_20260731,fixed_time,40,-0.25064677,0.0015750423,-0.16075805,-0.36086935,-0.64828175,0.7365627,-0.24862222,-0.027853098,-0.18233146,-0.053720128,-0.0147778,-0.20284024,-0.25414637,0.2819615,-0.23752382,-0.07043616,-0.19827084,0.17759813,-0.32213655,0.07862441,0.38455683,-0.24197409,-0.5291714,-0.07236655,0.7027589,0.36250472,-0.023096029,0.28915948,0.24625516,-0.0030810654,-0.1905951,-0.22640732,-0.30628484,-0.50167215,0.0,0.0,0.0,0.0,0.0,0.0,0.26415348,left
frost_cycle_000075,exp_20260731,optimum,40,0.6719104,-0.6690542,1.6314656,0.69653624,-0.18775949,-0.7762524,0.19935074,-0.027853098,-0.18233146,-0.33148843,0.9136566,0.769283,0.5667319,-0.90934277,-0.17075554,-0.07043616,-0.19827084,-0.23521836,1.662832,0.76904595,0.5788108,-1.0423529,0.10554103,-0.07236655,-1.2108805,-1.1006026,-1.1630609,0.5228032,0.37330002,0.53401023,1.0363487,0.64993674,1.5379113,2.0070934,0.0,0.0,0.0,0.0,0.0,0.0,0.81130946,left
frost_cycle_000075,exp_20260731,fixed_time,40,2.1216433,-0.31379524,1.7099037,0.32567292,-1.1516669,0.042294778,-0.15989329,-0.027853098,0.79770005,0.15102658,1.1720868,0.27669328,-0.32217848,-0.18101993,-0.23752382,-0.07043616,0.85152894,-0.10227744,1.6201862,0.43902618,-0.49103552,-0.15919061,-0.31479833,-0.07236655,-0.7188875,-0.57791203,-0.7067973,0.9425529,0.9116516,1.0214163,0.8860443,0.4431367,1.3056151,1.7876943,0.0,0.0,0.0,0.0,0.0,0.0,0.75679284,left
frost_cycle_000076,exp_20260731,optimum,40,1.4187424,0.061408125,1.578565,0.11858282,-0.3143533,-0.30312565,0.49150705,-0.027853098,0.097677544,0.46172613,0.98863333,0.096145466,-0.13134626,-0.16926135,-0.23752382,-0.07043616,-0.10283451,0.43881536,1.2262939,0.26565424,-0.22616258,-0.25084868,-0.02896757,-0.07236655,-0.6897396,-0.4790141,-0.60262895,0.94450057,0.9297079,1.1356733,0.15827283,0.008542505,0.725831,1.5325382,0.0,0.0,0.0,0.0,0.0,0.0,0.6091172,left
frost_cycle_000076,exp_20260731,fixed_time,40,3.70317,-0.17293814,1.7992868,0.2758289,-0.9742359,-0.07458903,0.09763707,-0.027853098,3.2477791,0.28561535,1.12742,0.18399468,-0.44669008,-0.061533224,-0.23752382,-0.07043616,2.9511285,-0.13726187,1.6310415,0.38941163,-0.82052165,0.07945321,-0.23073046,-0.07236655,-0.75917995,-0.46040136,-0.5431768,1.1119459,1.1168655,1.289226,0.5275668,0.35183182,1.1051903,1.7075405,0.0,0.0,0.0,0.0,0.0,0.0,1.0798616,left
frost_cycle_000060,exp_20260729,optimum,39,0.3225943,0.13234162,0.27045393,0.5692128,-0.2639453,-0.32774526,-0.35362092,-0.0280056,0.6054664,0.3472795,0.666729,0.34536624,0.49654678,-0.55427045,-0.26868185,-0.035432935,0.96498424,0.45558268,0.6542085,0.07239461,0.60001874,-0.57478225,-0.40155542,-0.04743293,-0.5353823,-0.54730576,-0.56176037,0.48860094,0.51139,0.564865,0.8673294,0.42996392,0.9300091,0.5256689,0.0,0.0,0.0,0.0,0.0,0.0,0.4876459,left_close
frost_cycle_000060,exp_20260729,fixed_time,39,1.2852226,0.69209373,0.10944971,-0.12716238,0.34891284,-0.19038406,-0.35362092,-0.0280056,1.3571553,0.66258454,0.43194723,-0.3548844,0.5450495,-0.26016855,-0.26868185,-0.035432935,2.1410964,0.5934816,0.46722832,-0.5558631,0.5557477,-0.38979843,-0.40155542,-0.04743293,-0.20636627,-0.21817,-0.23778367,0.27478793,0.48345083,0.54046506,0.08635176,-0.1626473,0.07437696,-0.1635098,0.0,0.0,0.0,0.0,0.0,0.0,0.47461745,left_close
frost_cycle_000061,exp_20260729,optimum,23,1.3387016,1.0205635,-0.030362515,-0.739014,0.6315297,0.12961045,-0.35362104,-0.0280056,1.3571552,0.87535834,0.06714109,-0.8194786,-0.1914382,0.45665044,-0.26868194,-0.035432935,2.2794616,0.4901918,0.18672287,-0.76643896,-0.29059514,0.39974168,-0.40155545,-0.04743294,0.24815775,0.2685718,0.19954321,0.21701829,0.59824365,0.72164196,-0.86524314,-1.3441681,-1.0209665,-1.1222473,0.0,0.0,0.0,0.0,0.0,0.0,0.70429957,left_close
frost_cycle_000061,exp_20260729,fixed_time,23,1.3387016,0.9079176,0.08161307,-0.3425261,0.50651544,-0.13052848,-0.35362104,-0.0280056,1.3571552,0.77139914,0.26392457,-0.54640293,0.39496085,-0.065900214,-0.26868194,-0.035432935,2.2794616,0.64016455,0.26943251,-0.6609011,0.37082282,-0.20274623,-0.40155545,-0.04743294,-0.088283494,-0.05817906,-0.07136262,0.29233456,0.58707887,0.68166167,-0.43068114,-0.41006806,-0.39873093,-0.2759692,0.0,0.0,0.0,0.0,0.0,0.0,0.48858294,left_close
frost_cycle_000063,exp_20260730,optimum,40,-0.74699235,0.19652858,-0.04246654,0.16130053,0.42257723,-0.43224984,-0.353621,-0.0280056,-0.73683524,0.27132705,0.48330027,-0.08606052,0.723684,-0.48336762,-0.2686819,-0.035432935,-0.4186767,0.34787896,0.53120816,-0.40888828,0.55254936,-0.40882444,-0.40155548,-0.047432937,-0.4367756,-0.40885067,-0.33154568,-0.066571414,0.10926807,0.14141336,2.5328112,1.7409143,1.8232228,0.5112869,0.0,0.0,0.0,0.0,0.0,0.0,0.64887196,left_close
frost_cycle_000063,exp_20260730,fixed_time,40,-0.74699235,0.811856,-0.15958765,-0.46424967,0.5812036,-0.03433749,-0.353621,-0.0280056,-0.73683524,0.6043681,0.31096333,-0.6628968,0.2595536,0.08655274,-0.2686819,-0.035432935,-0.4186767,0.4851121,0.40755734,-0.8336779,0.08655147,0.08793054,-0.40155548,-0.047432937,-0.019432304,0.071066596,0.107861064,0.040324908,0.41828746,0.46728858,1.20615,0.86934346,0.7546832,-0.034066804,0.0,0.0,0.0,0.0,0.0,0.0,0.42360768,left_close
frost_cycle_000064,exp_20260730,optimum,40,-0.74699235,-0.09614177,0.21691687,0.5272881,-0.3402304,-0.20968275,-0.353621,-0.0280056,-0.73683524,0.12615532,0.46676284,0.17915449,0.32076854,-0.3327765,-0.2686819,-0.035432935,-0.4186767,0.33211568,0.48840588,-0.12978312,0.42916417,-0.36747015,-0.3785855,-0.047432937,-0.39434066,-0.3092018,-0.377374,0.59319973,0.6393718,0.5939056,0.44899958,0.682867,0.7298976,0.8890401,0.0,0.0,0.0,0.0,0.0,0.0,0.40087932,left_close
frost_cycle_000064,exp_20260730,fixed_time,40,-0.12128413,0.48200217,-0.059636127,-0.07196063,0.025951132,0.038913567,-0.353621,-0.0280056,-0.3180371,0.49762416,0.33011183,-0.43188262,0.29915795,-0.043760777,-0.2686819,-0.035432935,-0.4186767,0.5407471,0.31085604,-0.5898837,0.35922045,-0.20361242,-0.40155548,-0.047432937,-0.0886818,-0.03500863,-0.10743936,0.4124956,0.6578255,0.67075235,0.088912435,0.37901807,0.24794051,0.39963,0.0,0.0,0.0,0.0,0.0,0.0,0.28954968,left_close
frost_cycle_000065,exp_20260730,optimum,40,0.5565664,0.6427309,0.089984536,-0.24947064,0.11064041,0.09510491,-0.32942,-0.0280056,0.41485968,0.6886958,0.17953467,-0.37199944,0.14001723,0.031922452,-0.2686819,-0.035432935,-0.4186767,0.5157113,0.24110445,-0.43426147,0.25498018,-0.14786962,-0.38624215,-0.047432937,0.05175209,-0.030323982,-0.12628236,0.45044747,0.5948137,0.58663064,-0.5770928,-0.52835596,-0.48096663,-0.15460828,0.0,0.0,0.0,0.0,0.0,0.0,0.32032156,left_close
frost_cycle_000065,exp_20260730,fixed_time,40,0.6608512,0.75308204,-0.014259371,-0.31476754,0.24256721,0.06379956,-0.353621,-0.0280056,0.6766085,0.70790964,0.23175797,-0.5203724,0.4083864,-0.08043942,-0.2686819,-0.035432935,-0.14886284,0.580619,0.28390658,-0.6264634,0.522305,-0.33612737,-0.40155548,-0.047432937,0.02456428,-0.069067985,-0.15355693,0.35985842,0.5266921,0.4719387,-0.5383098,-0.29673856,-0.38628882,-0.041503888,0.0,0.0,0.0,0.0,0.0,0.0,0.2795046,left_close
frost_cycle_000066,exp_20260730,optimum,40,-0.53842294,-0.24367642,0.33649078,0.81579256,-0.45403537,-0.385028,-0.32657284,-0.0280056,-0.42273664,0.09413212,0.6303958,0.58422405,0.40124315,-0.5856503,-0.2686819,-0.035432935,-0.4186767,0.2746261,0.6231535,0.1501678,0.5576586,-0.54606855,-0.26373535,-0.047432937,-0.56550455,-0.5567361,-0.5682748,0.65348417,0.5822085,0.57553846,0.38346368,0.43925697,0.6974352,1.0035003,0.0,0.0,0.0,0.0,0.0,0.0,0.46950725,left_close
frost_cycle_000066,exp_20260730,fixed_time,40,0.7129935,0.56836385,0.015174193,-0.114408694,0.16621396,-0.044889845,-0.353621,-0.0280056,0.83365786,0.56273794,0.37276092,-0.38776487,0.45829868,-0.17729488,-0.2686819,-0.035432935,0.18840452,0.54074717,0.33622032,-0.58713496,0.53675187,-0.3576095,-0.40155548,-0.047432937,-0.097213164,-0.15828292,-0.21231231,0.35010618,0.51967824,0.5139147,-0.28090528,-0.200623,-0.155431,0.056783415,0.0,0.0,0.0,0.0,0.0,0.0,0.27641284,left_close
frost_cycle_000067,exp_20260730,optimum,40,-0.27771118,-0.18490246,0.30521756,0.7227725,-0.36717153,-0.36867183,-0.31518412,-0.0280056,-0.26568732,0.23289922,0.34664923,0.5348936,0.4775583,-0.60133564,-0.2686819,-0.035432935,-0.4186767,0.32191592,0.3821931,0.21254356,0.6106302,-0.60055363,-0.36327213,-0.047432937,-0.5390981,-0.563198,-0.5837948,0.58178055,0.5003339,0.5128766,0.503775,0.52187014,0.831617,0.93782806,0.0,0.0,0.0,0.0,0.0,0.0,0.44904333,left_close
frost_cycle_000067,exp_20260730,fixed_time,40,0.92156297,0.5935527,0.014561007,-0.15726292,0.26129308,-0.07909714,-0.353621,-0.0280056,0.93835735,0.6481331,0.23959145,-0.41230297,0.50576967,-0.19286093,-0.2686819,-0.035432935,-0.013955897,0.5759827,0.18562007,-0.5340627,0.5760401,-0.40087563,-0.40155548,-0.047432937,-0.116974846,-0.15821281,-0.21732812,0.31893027,0.516554,0.5560179,-0.10155556,-0.11627623,0.023573548,0.12101574,0.0,0.0,0.0,0.0,0.0,0.0,0.29664034,left_close
frost_cycle_000068,exp_20260730,optimum,16,1.3387017,1.0955303,-0.074352935,-0.78027433,0.5711762,0.21008185,-0.353621,-0.0280056,1.3571554,1.0212032,-0.05764616,-0.8408299,-0.09525792,0.4036291,-0.2686819,-0.035432935,-0.4186767,0.6005547,0.014411372,-0.74688035,-0.22155914,0.33743995,-0.4015555,-0.047432937,0.3107857,0.24654657,0.1998866,0.23985343,0.55873466,0.6990192,-0.911974,-1.2617097,-1.0155458,-1.0026212,0.0,0.0,0.0,0.0,0.0,0.0,0.59255373,left_close
