camera_group,representation,model,training_experiment_count,metric,estimate,lower,upper,held_out_experiment_count
top_close,handcrafted,mlp,4,auroc,0.9233932412751856,0.8427548112574154,0.9767735222596333,11
top_close,handcrafted,mlp,4,balanced_misclassification_regret,0.005652740711908269,0.0012512803020917553,0.012896908254756463,11
top_close,handcrafted,mlp,4,fit_predict_seconds,0.06634070708815036,0.05752957936371482,0.0749465118496146,11
top_close,handcrafted,mlp,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_close,handcrafted,mlp,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top_close,handcrafted,mlp,6,balanced_accuracy,0.8981240981240982,0.8094409872534873,0.9602032227032226,11
top_close,handcrafted,mlp,6,macro_f1,0.8672677940295211,0.7481944899844823,0.9496124708423266,11
top_close,handcrafted,mlp,6,auroc,0.9279550631981187,0.8365783329324997,0.9831281565656567,11
top_close,handcrafted,mlp,6,balanced_misclassification_regret,0.004982508106632278,0.0007741114265808296,0.012261057857865283,11
top_close,handcrafted,mlp,6,fit_predict_seconds,0.10097905299820317,0.08836284002741608,0.11400275683951226,11
top_close,handcrafted,mlp,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_close,handcrafted,mlp,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top_close,handcrafted,mlp,8,balanced_accuracy,0.9030453342953343,0.8148484096921597,0.9624803841991343,11
top_close,handcrafted,mlp,8,macro_f1,0.8737401050421393,0.7548659230569748,0.9526910661461032,11
top_close,handcrafted,mlp,8,auroc,0.9303054520068408,0.8389286277958153,0.9859282307198973,11
top_close,handcrafted,mlp,8,balanced_misclassification_regret,0.004732523200903237,0.0007418540236685318,0.01196668283802659,11
top_close,handcrafted,mlp,8,fit_predict_seconds,0.09674443442208663,0.08805582648368948,0.10629578609159303,11
top_close,handcrafted,mlp,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_close,handcrafted,mlp,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top_close,handcrafted,mlp,10,balanced_accuracy,0.9012536075036075,0.8126242334054834,0.9609246482683983,11
top_close,handcrafted,mlp,10,macro_f1,0.8715385171791635,0.7529092655398371,0.9510147147606042,11
top_close,handcrafted,mlp,10,auroc,0.9303716730800066,0.8391359152036235,0.9865603580447331,11
top_close,handcrafted,mlp,10,balanced_misclassification_regret,0.004792387608552624,0.0007881808547187072,0.012032114395943287,11
top_close,handcrafted,mlp,10,fit_predict_seconds,0.08004797718868675,0.07394583779453322,0.08822401439200883,11
top_close,handcrafted,mlp,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_close,handcrafted,mlp,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top_close,handcrafted,random_forest,2,balanced_accuracy,0.8843374218374219,0.7995513167388169,0.9499941378066379,11
top_close,handcrafted,random_forest,2,macro_f1,0.8691881047691783,0.7594492513393685,0.9475685581422972,11
top_close,handcrafted,random_forest,2,auroc,0.9426995233418843,0.8837580855679813,0.9824963319537973,11
top_close,handcrafted,random_forest,2,balanced_misclassification_regret,0.0035906441126903406,0.001005842774496353,0.007682765256735607,11
top_close,handcrafted,random_forest,2,fit_predict_seconds,0.18435684342208936,0.17379848208932375,0.19820271758735267,11
top_close,handcrafted,random_forest,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_close,handcrafted,random_forest,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top_close,handcrafted,random_forest,4,balanced_accuracy,0.8481361231361233,0.7535113786676285,0.9270235840548341,11
top_close,handcrafted,random_forest,4,macro_f1,0.8241217027979467,0.7010293309803521,0.9230681953398274,11
top_close,handcrafted,random_forest,4,auroc,0.9535694035260008,0.916909605312383,0.9825767841902824,11
top_close,handcrafted,random_forest,4,balanced_misclassification_regret,0.005467761182211008,0.0014465048759035115,0.010758151918384778,11
top_close,handcrafted,random_forest,4,fit_predict_seconds,0.205643368670611,0.1898774200307812,0.22321150472319762,11
top_close,handcrafted,random_forest,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_close,handcrafted,random_forest,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top_close,handcrafted,random_forest,6,balanced_accuracy,0.8859397546897547,0.8321105399230398,0.9341824494949493,11
top_close,handcrafted,random_forest,6,macro_f1,0.8751158710892802,0.8084350667624777,0.9309283983930747,11
top_close,handcrafted,random_forest,6,auroc,0.9562869936133827,0.9196319229413847,0.9849206401398244,11
top_close,handcrafted,random_forest,6,balanced_misclassification_regret,0.0032794697236449718,0.0012753518545635452,0.005937541377011622,11
top_close,handcrafted,random_forest,6,fit_predict_seconds,0.20920977269468655,0.19355701204070955,0.22794482671467423,11
top_close,handcrafted,random_forest,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_close,handcrafted,random_forest,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top_close,handcrafted,random_forest,8,balanced_accuracy,0.8994979557479557,0.8464215067340067,0.9463234277296776,11
top_close,handcrafted,random_forest,8,macro_f1,0.889623877362673,0.8326002029747184,0.9406197153968263,11
top_close,handcrafted,random_forest,8,auroc,0.9429367668082946,0.8852527027049596,0.9818868068499146,11
top_close,handcrafted,random_forest,8,balanced_misclassification_regret,0.0029070033328539844,0.0010211153365402381,0.005223475358643998,11
top_close,handcrafted,random_forest,8,fit_predict_seconds,0.22226543685114433,0.1990536728879582,0.2523622113115296,11
top_close,handcrafted,random_forest,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_close,handcrafted,random_forest,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top_close,handcrafted,random_forest,10,balanced_accuracy,0.9095238095238095,0.8612914862914863,0.9541666666666667,11
top_close,handcrafted,random_forest,10,macro_f1,0.8992545501908137,0.8485110542979577,0.9466841486100467,11
top_close,handcrafted,random_forest,10,auroc,0.9702433561808562,0.9488433629449257,0.9885461760461761,11
top_close,handcrafted,random_forest,10,balanced_misclassification_regret,0.002624685929956056,0.0008171637156431864,0.005195676549328778,11
top_close,handcrafted,random_forest,10,fit_predict_seconds,0.21215098100418056,0.19005320903068587,0.24554723619486055,11
top_close,handcrafted,random_forest,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_close,handcrafted,random_forest,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top_close,handcrafted,rbf_svm,2,balanced_accuracy,0.8836489898989899,0.7972590488215487,0.9458364898989898,11
top_close,handcrafted,rbf_svm,2,macro_f1,0.8602604086137763,0.7443184856180305,0.9371254449448811,11
top_close,handcrafted,rbf_svm,2,auroc,0.9064636944845279,0.7863104006333173,0.9766149027477152,11
top_close,handcrafted,rbf_svm,2,balanced_misclassification_regret,0.00396722808090326,0.0011909378042227069,0.008141559439759439,11
top_close,handcrafted,rbf_svm,2,fit_predict_seconds,0.0065635124567162365,0.0059241913956418904,0.007304058832607662,11
top_close,handcrafted,rbf_svm,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_close,handcrafted,rbf_svm,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top_close,handcrafted,rbf_svm,4,balanced_accuracy,0.8918891293891295,0.8038035113035112,0.9538763377825877,11
top_close,handcrafted,rbf_svm,4,macro_f1,0.8677876662492328,0.750430049695064,0.9455709120530235,11
top_close,handcrafted,rbf_svm,4,auroc,0.9215721617631338,0.8317955002655525,0.97732922290865,11
top_close,handcrafted,rbf_svm,4,balanced_misclassification_regret,0.003580797251479785,0.0009976596676873673,0.007757532666440498,11
top_close,handcrafted,rbf_svm,4,fit_predict_seconds,0.009841707154092464,0.0072303098492601265,0.012895847294081855,11
top_close,handcrafted,rbf_svm,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_close,handcrafted,rbf_svm,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top_close,handcrafted,rbf_svm,6,balanced_accuracy,0.8903829966329966,0.8033643728956229,0.951769255050505,11
top_close,handcrafted,rbf_svm,6,macro_f1,0.8665803025302435,0.7504415161353193,0.9438028300910865,11
top_close,handcrafted,rbf_svm,6,auroc,0.9186292070840683,0.8292219243108999,0.9746521765271765,11
top_close,handcrafted,rbf_svm,6,balanced_misclassification_regret,0.003669577307741229,0.0010505898867432689,0.007853582569364467,11
top_close,handcrafted,rbf_svm,6,fit_predict_seconds,0.009577141455586323,0.008149005283242635,0.011039501751325917,11
top_close,handcrafted,rbf_svm,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_close,handcrafted,rbf_svm,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top_close,handcrafted,rbf_svm,8,balanced_accuracy,0.901662457912458,0.8126857112794614,0.9615951178451178,11
top_close,handcrafted,rbf_svm,8,macro_f1,0.8755666143533586,0.7567878380778619,0.9532203681661122,11
top_close,handcrafted,rbf_svm,8,auroc,0.9199927515899738,0.830175525509727,0.9762528350635991,11
top_close,handcrafted,rbf_svm,8,balanced_misclassification_regret,0.003138323649969471,0.0006808315776474819,0.007328578195638478,11
top_close,handcrafted,rbf_svm,8,fit_predict_seconds,0.010818832026526446,0.009342600550977902,0.012398057504271328,11
top_close,handcrafted,rbf_svm,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_close,handcrafted,rbf_svm,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top_close,handcrafted,rbf_svm,10,balanced_accuracy,0.9066919191919193,0.8181786616161617,0.9652777777777778,11
top_close,handcrafted,rbf_svm,10,macro_f1,0.8798123720940473,0.7601994962082348,0.9569627918600361,11
top_close,handcrafted,rbf_svm,10,auroc,0.9220741642616642,0.8315280784030783,0.9796440972222221,11
top_close,handcrafted,rbf_svm,10,balanced_misclassification_regret,0.002950031973393964,0.0005674312122803581,0.007125244168135123,11
top_close,handcrafted,rbf_svm,10,fit_predict_seconds,0.013156000090847638,0.010560030387635132,0.017174489178234414,11
top_close,handcrafted,rbf_svm,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_close,handcrafted,rbf_svm,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top_pair,handcrafted,hist_gradient_boosting,2,balanced_accuracy,0.8962076118326118,0.8561117499398748,0.9360119047619048,11
top_pair,handcrafted,hist_gradient_boosting,2,macro_f1,0.896405633112182,0.8584577550967402,0.9353746844931573,11
top_pair,handcrafted,hist_gradient_boosting,2,auroc,0.9683018073426058,0.9500029052616943,0.9857430343134552,11
top_pair,handcrafted,hist_gradient_boosting,2,balanced_misclassification_regret,0.0023499050498755484,0.0013753292604765184,0.0033365277901793514,11
top_pair,handcrafted,hist_gradient_boosting,2,fit_predict_seconds,1.0622295114250542,0.765917147189854,1.4027581281627082,11
top_pair,handcrafted,hist_gradient_boosting,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_pair,handcrafted,hist_gradient_boosting,2,training_image_count,328.72727272727275,300.3636363636364,360.0,11
top_pair,handcrafted,hist_gradient_boosting,4,balanced_accuracy,0.8947931697931698,0.8638384965728716,0.9265906836219336,11
top_pair,handcrafted,hist_gradient_boosting,4,macro_f1,0.8934194321982573,0.8607730930023783,0.9263443765409661,11
top_pair,handcrafted,hist_gradient_boosting,4,auroc,0.9696279302616108,0.9525690242997099,0.9858803457023944,11
top_pair,handcrafted,hist_gradient_boosting,4,balanced_misclassification_regret,0.002806512640792115,0.0016612307037413554,0.004137221597988551,11
top_pair,handcrafted,hist_gradient_boosting,4,fit_predict_seconds,1.8196262273025545,1.4733431362795906,2.225045955827028,11
top_pair,handcrafted,hist_gradient_boosting,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_pair,handcrafted,hist_gradient_boosting,4,training_image_count,574.5454545454545,533.0909090909091,621.1090909090907,11
top_pair,handcrafted,hist_gradient_boosting,6,balanced_accuracy,0.891385582010582,0.8554005456349205,0.9274568978475228,11
top_pair,handcrafted,hist_gradient_boosting,6,macro_f1,0.8905412823170079,0.8557425992834772,0.9262005581870985,11
top_pair,handcrafted,hist_gradient_boosting,6,auroc,0.9727112915697984,0.9569869578723746,0.9869934672452033,11
top_pair,handcrafted,hist_gradient_boosting,6,balanced_misclassification_regret,0.0029731526573499073,0.001645990147041169,0.004483583530521834,11
top_pair,handcrafted,hist_gradient_boosting,6,fit_predict_seconds,2.3865705202086684,1.9709788282806449,2.859592599505523,11
top_pair,handcrafted,hist_gradient_boosting,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_pair,handcrafted,hist_gradient_boosting,6,training_image_count,935.2727272727273,891.6363636363636,975.2727272727273,11
top_pair,handcrafted,hist_gradient_boosting,8,balanced_accuracy,0.9226821789321789,0.8909284436628185,0.9528224957912458,11
top_pair,handcrafted,hist_gradient_boosting,8,macro_f1,0.9182366806140312,0.886020631934035,0.9496531122153338,11
top_pair,handcrafted,hist_gradient_boosting,8,auroc,0.9710182909618673,0.9555106152046255,0.9857454828960904,11
top_pair,handcrafted,hist_gradient_boosting,8,balanced_misclassification_regret,0.0020071973021509415,0.0011396837614368347,0.002895592338425195,11
top_pair,handcrafted,hist_gradient_boosting,8,fit_predict_seconds,2.561322724817949,2.0762033222331824,3.097432490200321,11
top_pair,handcrafted,hist_gradient_boosting,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_pair,handcrafted,hist_gradient_boosting,8,training_image_count,1257.4545454545455,1207.2545454545455,1314.1818181818182,11
top_pair,handcrafted,hist_gradient_boosting,10,balanced_accuracy,0.9306863275613275,0.9082065070346319,0.9522411616161616,11
top_pair,handcrafted,hist_gradient_boosting,10,macro_f1,0.9238305248965782,0.8995001252038581,0.9475698572478372,11
top_pair,handcrafted,hist_gradient_boosting,10,auroc,0.9723280360650154,0.9581411773989899,0.9865222310844055,11
top_pair,handcrafted,hist_gradient_boosting,10,balanced_misclassification_regret,0.0017476198884699807,0.0010326630605867256,0.0025363752069238903,11
top_pair,handcrafted,hist_gradient_boosting,10,fit_predict_seconds,2.525675727364036,2.1228691103388635,2.94178925159927,11
top_pair,handcrafted,hist_gradient_boosting,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_pair,handcrafted,hist_gradient_boosting,10,training_image_count,1614.5454545454545,1568.6727272727273,1662.5454545454545,11
top_pair,handcrafted,logistic,2,balanced_accuracy,0.9264189514189511,0.9035511363636364,0.9493160774410773,11
top_pair,handcrafted,logistic,2,macro_f1,0.9164068528194972,0.8907982610111242,0.9421637319090413,11
top_pair,handcrafted,logistic,2,auroc,0.9667012698913741,0.9501830275723505,0.9823322690884541,11
top_pair,handcrafted,logistic,2,balanced_misclassification_regret,0.0023760225813793854,0.0013549006102824977,0.0035202128545864407,11
top_pair,handcrafted,logistic,2,fit_predict_seconds,0.011512016365128202,0.011204607715560337,0.011836766411976316,11
top_pair,handcrafted,logistic,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_pair,handcrafted,logistic,2,training_image_count,328.72727272727275,300.3636363636364,360.0,11
top_pair,handcrafted,logistic,4,balanced_accuracy,0.9309388528138528,0.9060545935545936,0.9560358044733045,11
top_pair,handcrafted,logistic,4,macro_f1,0.9231785338251396,0.8959995902327866,0.9515138744348764,11
top_pair,handcrafted,logistic,4,auroc,0.9690062413152689,0.9504988615904415,0.9862684743641775,11
top_pair,handcrafted,logistic,4,balanced_misclassification_regret,0.0016152369960146184,0.0008980866872126362,0.0024082391552389076,11
top_pair,handcrafted,logistic,4,fit_predict_seconds,0.01340965790917504,0.012010120136255865,0.01497262235268753,11
top_pair,handcrafted,logistic,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_pair,handcrafted,logistic,4,training_image_count,574.5454545454545,533.0909090909091,621.1090909090907,11
top_pair,handcrafted,logistic,6,balanced_accuracy,0.9171852453102453,0.8686342592592592,0.9554849086099085,11
top_pair,handcrafted,logistic,6,macro_f1,0.9093034437456801,0.8615250061074435,0.9501515795872292,11
top_pair,handcrafted,logistic,6,auroc,0.9610352867297313,0.9402170373752404,0.9814903118277685,11
top_pair,handcrafted,logistic,6,balanced_misclassification_regret,0.0022929166724390696,0.0009660731155306084,0.004221063115252557,11
top_pair,handcrafted,logistic,6,fit_predict_seconds,0.014182828329715201,0.013648147015633048,0.014823396585504241,11
top_pair,handcrafted,logistic,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_pair,handcrafted,logistic,6,training_image_count,935.2727272727273,891.6363636363636,975.2727272727273,11
top_pair,handcrafted,logistic,8,balanced_accuracy,0.9183486652236653,0.8587699540043292,0.9609195752164501,11
top_pair,handcrafted,logistic,8,macro_f1,0.9077550253975673,0.8477333078222812,0.9538510797303749,11
top_pair,handcrafted,logistic,8,auroc,0.9572547461219337,0.9312639007886405,0.9812182722876083,11
top_pair,handcrafted,logistic,8,balanced_misclassification_regret,0.0022724441065974555,0.0007762948206350189,0.004695826792186243,11
top_pair,handcrafted,logistic,8,fit_predict_seconds,0.015052694575084992,0.014732217174384983,0.015418746074834472,11
top_pair,handcrafted,logistic,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_pair,handcrafted,logistic,8,training_image_count,1257.4545454545455,1207.2545454545455,1314.1818181818182,11
top_pair,handcrafted,logistic,10,balanced_accuracy,0.9167658730158731,0.8511427895021644,0.9616265331890332,11
top_pair,handcrafted,logistic,10,macro_f1,0.9048027644709232,0.8384472715113935,0.9529174388790402,11
top_pair,handcrafted,logistic,10,auroc,0.9467491444704986,0.9030200747241762,0.9801442649147727,11
top_pair,handcrafted,logistic,10,balanced_misclassification_regret,0.0025185943093802747,0.0008119160492111314,0.005260540427320059,11
top_pair,handcrafted,logistic,10,fit_predict_seconds,0.01773823481793939,0.01500139860522309,0.021227857100099997,11
top_pair,handcrafted,logistic,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_pair,handcrafted,logistic,10,training_image_count,1614.5454545454545,1568.6727272727273,1662.5454545454545,11
top_pair,handcrafted,mlp,2,balanced_accuracy,0.9235720298220298,0.895330762987013,0.9525523088023089,11
top_pair,handcrafted,mlp,2,macro_f1,0.9061386299860078,0.8693364988978274,0.9419380357993185,11
top_pair,handcrafted,mlp,2,auroc,0.95908695294546,0.9392511546412372,0.9774492272050866,11
top_pair,handcrafted,mlp,2,balanced_misclassification_regret,0.002592431306678212,0.001460427702391919,0.003867809182781981,11
top_pair,handcrafted,mlp,2,fit_predict_seconds,0.06179352015147522,0.0557850328751859,0.06745186198714884,11
top_pair,handcrafted,mlp,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_pair,handcrafted,mlp,2,training_image_count,328.72727272727275,300.3636363636364,360.0,11
top_pair,handcrafted,mlp,4,balanced_accuracy,0.9415373977873979,0.9172763347763347,0.9662409060846561,11
top_pair,handcrafted,mlp,4,macro_f1,0.9274622462239079,0.8952724323171117,0.9594088014979727,11
top_pair,handcrafted,mlp,4,auroc,0.9656498850943295,0.9465905541860403,0.9833170468532881,11
top_pair,handcrafted,mlp,4,balanced_misclassification_regret,0.0013735556256312146,0.0007189189796575721,0.002082705873493196,11
top_pair,handcrafted,mlp,4,fit_predict_seconds,0.07323837245172454,0.06675349362739133,0.08075662531643474,11
top_pair,handcrafted,mlp,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_pair,handcrafted,mlp,4,training_image_count,574.5454545454545,533.0909090909091,621.1090909090907,11
top_pair,handcrafted,mlp,6,balanced_accuracy,0.9507515632515632,0.9264610389610393,0.9738026094276094,11
top_pair,handcrafted,mlp,6,macro_f1,0.9379501118374655,0.9058614384618194,0.9687616696390952,11
top_pair,handcrafted,mlp,6,auroc,0.9677316839860244,0.9489625778389885,0.9848607760391613,11
top_pair,handcrafted,mlp,6,balanced_misclassification_regret,0.0010274261950317892,0.00043929329235612254,0.0017336736760540092,11
top_pair,handcrafted,mlp,6,fit_predict_seconds,0.09139415784474378,0.08223005747221936,0.10069887233352566,11
top_pair,handcrafted,mlp,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_pair,handcrafted,mlp,6,training_image_count,935.2727272727273,891.6363636363636,975.2727272727273,11
top_pair,handcrafted,mlp,8,balanced_accuracy,0.9537352693602693,0.9311637205387205,0.9756444654882156,11
top_pair,handcrafted,mlp,8,macro_f1,0.9412646170140616,0.9115429878286808,0.9701772317776853,11
top_pair,handcrafted,mlp,8,auroc,0.9688328911636203,0.9491568861669774,0.9860389986171236,11
top_pair,handcrafted,mlp,8,balanced_misclassification_regret,0.0009015207775872951,0.0003899862678572047,0.0015180468474119164,11
top_pair,handcrafted,mlp,8,fit_predict_seconds,0.10380503281626399,0.09583481323186954,0.11177577328117244,11
top_pair,handcrafted,mlp,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_pair,handcrafted,mlp,8,training_image_count,1257.4545454545455,1207.2545454545455,1314.1818181818182,11
top_pair,handcrafted,mlp,10,balanced_accuracy,0.9498466810966811,0.9282541937229437,0.9720328282828283,11
top_pair,handcrafted,mlp,10,macro_f1,0.9373939087881282,0.9101759670570096,0.9662242125910163,11
top_pair,handcrafted,mlp,10,auroc,0.9686544575216451,0.9513544860810487,0.9845689925670393,11
top_pair,handcrafted,mlp,10,balanced_misclassification_regret,0.0012039143851308232,0.0005383263071912512,0.0019513530245867398,11
top_pair,handcrafted,mlp,10,fit_predict_seconds,0.10401370828251609,0.09413133300371225,0.11443262686668525,11
top_pair,handcrafted,mlp,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_pair,handcrafted,mlp,10,training_image_count,1614.5454545454545,1568.6727272727273,1662.5454545454545,11
top_pair,handcrafted,random_forest,2,balanced_accuracy,0.8941107503607504,0.8441317941317942,0.9378611637205388,11
top_pair,handcrafted,random_forest,2,macro_f1,0.8853344365029104,0.8229362447059079,0.9349438140365492,11
top_pair,handcrafted,random_forest,2,auroc,0.9719445978886084,0.9545949649489688,0.9878680467873177,11
top_pair,handcrafted,random_forest,2,balanced_misclassification_regret,0.0030677134269701703,0.0014408860362283109,0.005533742093007102,11
top_pair,handcrafted,random_forest,2,fit_predict_seconds,0.15745411872789686,0.15385261918012422,0.16110060926194733,11
top_pair,handcrafted,random_forest,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_pair,handcrafted,random_forest,2,training_image_count,328.72727272727275,300.3636363636364,360.0,11
top_pair,handcrafted,random_forest,4,balanced_accuracy,0.9070286195286195,0.8705587121212119,0.9420664983164984,11
top_pair,handcrafted,random_forest,4,macro_f1,0.901749030548217,0.8657985194142338,0.9368434556666316,11
top_pair,handcrafted,random_forest,4,auroc,0.972678734267276,0.9550188963356281,0.9886271569865319,11
top_pair,handcrafted,random_forest,4,balanced_misclassification_regret,0.00260562843056388,0.001229724542260664,0.004240411976601386,11
top_pair,handcrafted,random_forest,4,fit_predict_seconds,0.19553402763399805,0.18651729474271025,0.20851179773720413,11
top_pair,handcrafted,random_forest,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_pair,handcrafted,random_forest,4,training_image_count,574.5454545454545,533.0909090909091,621.1090909090907,11
top_pair,handcrafted,random_forest,6,balanced_accuracy,0.9214360870610872,0.8934656460437709,0.9494698472823472,11
top_pair,handcrafted,random_forest,6,macro_f1,0.9164214036205699,0.8891056250500318,0.9450883809231992,11
top_pair,handcrafted,random_forest,6,auroc,0.9742631235469777,0.9575503242055977,0.9892062991021325,11
top_pair,handcrafted,random_forest,6,balanced_misclassification_regret,0.002124483205039822,0.0010916089698908467,0.0032714768135384143,11
top_pair,handcrafted,random_forest,6,fit_predict_seconds,0.19840153799547505,0.19045541752259879,0.20745230452069363,11
top_pair,handcrafted,random_forest,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_pair,handcrafted,random_forest,6,training_image_count,935.2727272727273,891.6363636363636,975.2727272727273,11
top_pair,handcrafted,random_forest,8,balanced_accuracy,0.9239087301587301,0.8883497549903798,0.9546930239898989,11
top_pair,handcrafted,random_forest,8,macro_f1,0.9158160480350044,0.8786586948251702,0.9492218555404826,11
top_pair,handcrafted,random_forest,8,auroc,0.973092991756186,0.9555109941177651,0.9887667911756453,11
top_pair,handcrafted,random_forest,8,balanced_misclassification_regret,0.0022786042989652398,0.0009291613763230352,0.004082348975225118,11
top_pair,handcrafted,random_forest,8,fit_predict_seconds,0.19222551897065854,0.18529355398698527,0.20027080836468183,11
top_pair,handcrafted,random_forest,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_pair,handcrafted,random_forest,8,training_image_count,1257.4545454545455,1207.2545454545455,1314.1818181818182,11
top_pair,handcrafted,random_forest,10,balanced_accuracy,0.940458152958153,0.9191314935064935,0.962689393939394,11
top_pair,handcrafted,random_forest,10,macro_f1,0.9320782880969533,0.9074826960582452,0.9574142470987286,11
top_pair,handcrafted,random_forest,10,auroc,0.974487371232163,0.9573592118481442,0.9896872369528619,11
top_pair,handcrafted,random_forest,10,balanced_misclassification_regret,0.0014442638818608993,0.0007655417430943449,0.002160008123249291,11
top_pair,handcrafted,random_forest,10,fit_predict_seconds,0.21155070818283342,0.19197250805684068,0.2354441446180069,11
top_pair,handcrafted,random_forest,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_pair,handcrafted,random_forest,10,training_image_count,1614.5454545454545,1568.6727272727273,1662.5454545454545,11
top_pair,handcrafted,rbf_svm,2,balanced_accuracy,0.9417824074074074,0.9147616792929293,0.9680692340067341,11
top_pair,handcrafted,rbf_svm,2,macro_f1,0.9345495080164737,0.9042056224931315,0.9644692236105397,11
top_pair,handcrafted,rbf_svm,2,auroc,0.9697013225008018,0.9513072151011603,0.9861462819226491,11
top_pair,handcrafted,rbf_svm,2,balanced_misclassification_regret,0.0010909804262933221,0.00052857361292943,0.0017355249241165526,11
top_pair,handcrafted,rbf_svm,2,fit_predict_seconds,0.007317974816859615,0.006565670255848531,0.008053166969859209,11
top_pair,handcrafted,rbf_svm,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_pair,handcrafted,rbf_svm,2,training_image_count,328.72727272727275,300.3636363636364,360.0,11
top_pair,handcrafted,rbf_svm,4,balanced_accuracy,0.9451494107744108,0.9175281460437711,0.9709609111952864,11
top_pair,handcrafted,rbf_svm,4,macro_f1,0.9367320585272804,0.9062389126879761,0.9663592771516879,11
top_pair,handcrafted,rbf_svm,4,auroc,0.9676245235924057,0.9482775618599186,0.9855555062342172,11
top_pair,handcrafted,rbf_svm,4,balanced_misclassification_regret,0.0010821934992023463,0.0004912978125223112,0.0017762820923032312,11
top_pair,handcrafted,rbf_svm,4,fit_predict_seconds,0.009948483606532329,0.00888493211336247,0.011098163074149686,11
top_pair,handcrafted,rbf_svm,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_pair,handcrafted,rbf_svm,4,training_image_count,574.5454545454545,533.0909090909091,621.1090909090907,11
top_pair,handcrafted,rbf_svm,6,balanced_accuracy,0.9469215969215969,0.9199402131433383,0.9720276049182298,11
top_pair,handcrafted,rbf_svm,6,macro_f1,0.938590129238922,0.908596381804458,0.9678044314712981,11
top_pair,handcrafted,rbf_svm,6,auroc,0.9640128759486398,0.9421595496758257,0.9842733155797391,11
top_pair,handcrafted,rbf_svm,6,balanced_misclassification_regret,0.001080613042756903,0.00047122428254424973,0.0018088165568742058,11
top_pair,handcrafted,rbf_svm,6,fit_predict_seconds,0.016307465819409117,0.013068217253793124,0.02056826461231332,11
