representation,model,camera_group,training_protocol,modality,regret_threshold,sample_retained_fraction,eligible_image_coverage,scope,balanced_accuracy,macro_f1,auroc,image_count,cycle_count,experiment_count
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6998959842742497,0.6910879427381785,0.8756465208336554,4488,6,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8342252856089921,0.8217020882176388,0.9299032884013787,4776,6,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7808352039235603,0.7726250560066461,0.9062649501265657,5286,9,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8053357378696527,0.8074755635442981,0.9386651868315035,5004,6,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7876433653854852,0.7873985806045823,0.9140591906501433,44631,62,14
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7088597893182059,0.7171537355366268,0.8942255053249134,1521,3,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7299107142857143,0.7345596075666991,0.8962767382544582,1656,2,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.917169887278583,0.9170043730710019,0.9824814763065177,852,1,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7266172839506173,0.7225913461333091,0.8677055039374103,2190,3,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8088624338624338,0.8077701795323007,0.9329239662943367,4140,5,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8575659838270923,0.8577060601643945,0.9583863093315829,4759,6,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8520388869399748,0.8516924560115061,0.9604514823891597,4811,6,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7792809850499288,0.7772118207428408,0.9105310850300397,3540,5,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7045498344572833,0.7022782442566587,0.866712317986632,4488,6,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8307547908605123,0.8159922346076581,0.9270685101380566,4776,6,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7585391508333738,0.7549204556189898,0.899342859022909,5286,9,1
convnext_tiny,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7552980548377836,0.7585999232113503,0.9052127429973845,5004,6,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7637830235147893,0.7661582261203218,0.9029104560187925,44631,62,14
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7030546371615998,0.7026705675472288,0.9184488342020153,1521,3,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7259424603174603,0.7289845301661636,0.8589998951290907,1656,2,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9042874396135265,0.9049963821487585,0.9792014192248834,852,1,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.6850879629629629,0.6936468558002152,0.8627812842518748,2190,3,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.7922949735449736,0.7918076088231806,0.9186709962277092,4140,5,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8280691783198152,0.8285886252963196,0.9490693985502524,4759,6,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8481974726968101,0.8457739200692863,0.9572775538426095,4811,6,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7355598093376644,0.7341428295418599,0.8779454694199801,3540,5,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6452108464423736,0.6425865193553423,0.8367610353281986,4488,6,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8167386447392667,0.8156804907343999,0.9304558097140552,4776,6,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7403576385428985,0.7339201938543254,0.8882647932132817,5286,9,1
convnext_tiny,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.734585845535458,0.7373948463708175,0.9026465097529576,5004,6,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7871503676233477,0.7869101364382365,0.9162579624608863,44631,62,14
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.781834770299996,0.7977960756311271,0.9555211302483325,1521,3,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.78125,0.7828586484617069,0.9076499118165785,1656,2,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9014694041867956,0.9014814939472474,0.9831252908686516,852,1,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7038364197530864,0.7057814584871465,0.8582389551489547,2190,3,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8314814814814815,0.8313769554812044,0.9429896262002743,4140,5,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8472086404150314,0.8473715456300875,0.9539542600163214,4759,6,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8548235964727317,0.8539629774007533,0.9619679910446334,4811,6,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7415884698198356,0.7403064021064397,0.8679730356128781,3540,5,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.689850024638799,0.6888494025439837,0.8721544037053152,4488,6,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8145810300350101,0.8041272824057518,0.9332518265406297,4776,6,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7549168209745106,0.7450682378317341,0.8967284949607458,5286,9,1
dinov3,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7705596827447603,0.7738194429543556,0.9185008579523007,5004,6,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8017211997729466,0.8012390788979543,0.9269632889386522,44631,62,14
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260715,0.7709161641495518,0.7894282251817479,0.9468445941127747,1521,3,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260717,0.7798445767195767,0.7795925845696189,0.9285186486503036,1656,2,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260721,0.9362419484702094,0.9361638916721139,0.9943374297632509,852,1,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260724,0.6431327160493827,0.6354990698274925,0.8827358854534305,2190,3,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260727,0.8439153439153438,0.8439341498985975,0.9592119647756222,4140,5,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260728,0.8669799468198209,0.8671537668332023,0.966715338410178,4759,6,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260729,0.8855918869526546,0.8833264421585362,0.9771175490196873,4811,6,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260730,0.7447828136087917,0.7424699773104019,0.8846887037267144,3540,5,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260731,0.7393577153690604,0.7423672446393491,0.901321793859314,4488,6,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260803,0.8153077206559795,0.8066245712188168,0.939891126816371,4776,6,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260804,0.76109085115149,0.7516620674489226,0.9062070587643852,5286,9,1
dinov3,logistic,all,pooled_views,rgb_time,0.01,1.0,0.8624763589025618,exp_20260805,0.8036444875107667,0.8059259998403691,0.9415187791436043,5004,6,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8176311777315256,0.8166356470608336,0.9329526479002478,44631,62,14
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8499395950212226,0.8558429611473745,0.9748532183960722,1521,3,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.8465608465608465,0.8462388767404986,0.9665216462742504,1656,2,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9462560386473431,0.9462633041000695,0.9956077049142883,852,1,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7642932098765431,0.7328174161895792,0.916892287741431,2190,3,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8162037037037037,0.815407668574002,0.9543140370860278,4140,5,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8450212816353947,0.8457548731342527,0.9588368759569059,4759,6,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8617728926564764,0.8615333916669425,0.968289703106929,4811,6,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.8200160528137044,0.8208279649398307,0.9144040267151575,3540,5,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7061687539818604,0.7012808661656901,0.8791026336506208,4488,6,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8432588216325779,0.8324614128481477,0.9461157884180352,4776,6,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7849766353275925,0.7793732394074605,0.906629982606664,5286,9,1
dinov3,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8389184969853574,0.8384075106759606,0.951126933454601,5004,6,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8171847971684034,0.8156149040750553,,44631,62,14
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8243504006213849,0.8386614229781931,,1521,3,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.8319279100529101,0.8322283555206966,,1656,2,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9305555555555557,0.9303984930295154,,852,1,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7624243827160494,0.755312413458484,,2190,3,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8127645502645503,0.8119888803146038,,4140,5,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8713745645034753,0.8717652478804654,,4759,6,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8836149318435803,0.8833441184225072,,4811,6,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.8095180838974062,0.8099133573276074,,3540,5,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7225579963152735,0.7175005022530859,,4488,6,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8423046803021927,0.8283801234419039,,4776,6,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7910714936275608,0.7822359906567568,,5286,9,1
dinov3,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7907604794717198,0.7920546816361025,,5004,6,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8136141361083761,0.8117315149809207,0.9312618550803154,44631,62,14
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8641768550059856,0.8701841071505836,0.9743692074680833,1521,3,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.8251488095238096,0.8250552961217714,0.965817671590241,1656,2,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9360406602254429,0.9358683818529571,0.9916322620801498,852,1,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.770216049382716,0.7493943074084907,0.8924420811027151,2190,3,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8178571428571427,0.8172606234785494,0.9529448241230648,4140,5,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8593536600357211,0.8599006826475509,0.9616590141885069,4759,6,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8686407365611419,0.8684779535543843,0.9688447856773766,4811,6,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.8164776522585923,0.8169574974605718,0.907115883200027,3540,5,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7022051635426766,0.6940472452079502,0.8777985887076644,4488,6,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8259587479270315,0.8099474335583641,0.9393167143064304,4776,6,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.781626103141039,0.775048503989062,0.9149585257767884,5286,9,1
dinov3,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.81130221791559,0.8119432385222703,0.9373645365499774,5004,6,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7895983648044934,0.7879924490371365,0.9137123578433038,44631,62,14
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7473584127670966,0.7638670064901598,0.9530176657451941,1521,3,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7708333333333334,0.7733039264360464,0.9018418049125514,1656,2,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.884963768115942,0.8854296110603291,0.9746411385705395,852,1,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7162191358024691,0.7197017590002601,0.8616498077431864,2190,3,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.795436507936508,0.7933384146371593,0.9229552836566727,4140,5,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.861654261774004,0.861906773692568,0.9597373284693541,4759,6,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8703734825669248,0.8700060469701508,0.9675914671271307,4811,6,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7703791423517666,0.7694780286621734,0.8970125966812353,3540,5,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6804035672299592,0.6778627436274709,0.8586806064913818,4488,6,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8191271651004239,0.8071581969024471,0.9296328997413571,4776,6,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7627932011398029,0.7527492378412678,0.8958612067299098,5286,9,1
dinov3,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7669483921906401,0.7689098848971465,0.8975699723388272,5004,6,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7751451495016731,0.7779078427948494,0.9170422181413369,44631,62,14
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7957867870973527,0.8086523607969583,0.9668386570953812,1521,3,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7423941798941799,0.7443396064404301,0.90356143904321,1656,2,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.8869766505636071,0.8874247690149147,0.9859692457258369,852,1,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.723905864197531,0.722657596204141,0.8746083071610573,2190,3,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8175595238095239,0.8156773334151044,0.9532228591024888,4140,5,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8438266209746436,0.8443082672379213,0.9528094738240965,4759,6,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8181314174256081,0.8160077282811732,0.9527710251638114,4811,6,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.71478662981557,0.7179012453522257,0.8634715497650003,3540,5,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6813947520470882,0.6802695001293194,0.8628370365519231,4488,6,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8132946379215036,0.8150689264642487,0.9323741017360523,4776,6,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7147117336494765,0.7152408876789879,0.8886692032715668,5286,9,1
dinov3,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7883021102497846,0.7909125326009218,0.9349809010140216,5004,6,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.780274828401943,0.7797986784114829,0.908499239389235,44631,62,14
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.6843749376546033,0.7073232793058756,0.85234902118047,1521,3,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7143683862433862,0.7147139686765241,0.8486033797521065,1656,2,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.8731884057971016,0.872962681510483,0.9706108901936935,852,1,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7521867283950616,0.7492174441477193,0.8713693929686386,2190,3,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.7964947089947091,0.7954002096727341,0.9274919165196943,4140,5,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8387489375902556,0.8392095124401164,0.9526530556697858,4759,6,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8539117571252376,0.8534444437909202,0.9584057119015529,4811,6,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.731963245778195,0.7331790582726617,0.8718615789731428,3540,5,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.695205856214962,0.6909341942384161,0.8717274200332744,4488,6,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.7970782660770223,0.7920563357253627,0.9242128478532768,4776,6,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7539638668212745,0.7433511355886298,0.8940887858301586,5286,9,1
siglip2,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7939007321274762,0.7955181859315031,0.9288639690149031,5004,6,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8094522722392363,0.8079989839875016,0.9255187574272536,44631,62,14
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8451512570700119,0.8483877403452363,0.9740208627375405,1521,3,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.826388888888889,0.8279250365681131,0.9507845415686851,1656,2,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9440921900161031,0.9439263452118171,0.9931578949246811,852,1,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.761375,0.7285101429239932,0.9026983035282446,2190,3,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.800760582010582,0.7999440610515949,0.9466472356946894,4140,5,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8350547781971892,0.8356974487209805,0.9482883667708633,4759,6,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8463872827958792,0.8463458153726678,0.9609034432602476,4811,6,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7958923727314637,0.7952829311435886,0.9053920967770587,3540,5,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7148632164306146,0.7103450566446218,0.8767557736194864,4488,6,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8398689423254099,0.8275130453547049,0.9299190724125975,4776,6,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7787261393436169,0.770927708170678,0.9021495470592251,5286,9,1
siglip2,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8395779500430662,0.8386830571828147,0.9487895759748555,5004,6,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8099572622019936,0.808396692593738,,44631,62,14
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8067766511722274,0.8201678883008888,,1521,3,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7857142857142857,0.7864288735707158,,1656,2,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9414251207729469,0.9412597010192845,,852,1,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7534182098765433,0.7378732940331726,,2190,3,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.7961640211640212,0.7950299825368999,,4140,5,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8550132784252268,0.8553432059138263,,4759,6,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.881509633114194,0.8814669223627303,,4811,6,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.8069422905705529,0.8069683736406974,,3540,5,1
