representation,condition,experiment_id,cycle_name,camera_role,cosine_similarity
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,front,0.8500736182489557
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,front,0.770732965036795
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,front,0.7382998469490748
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,left,0.935735391888493
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,left,0.9412261601479871
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,left,0.9310845183805245
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,left_close,0.9464035871308148
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,left_close,0.9585605903399096
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,left_close,0.9559972604383886
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,top,0.8996754020711534
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,top,0.8773032690015727
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,top,0.8935074043780464
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,top_close,0.8804149546551675
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,top_close,0.8624948501807644
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000063,top_close,0.8834189774239679
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,extreme,0.95214044599018
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,extreme,0.9464389303358391
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,extreme,0.948950020203862
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,front,0.8385370601778851
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,front,0.8761997369399185
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,front,0.9283247212759341
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left,0.9195192229468311
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left,0.8412114259358752
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left,0.8399559052992148
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left_close,0.8955551807374209
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left_close,0.8842720562170862
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left_close,0.8823103853344904
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top,0.9108570545278803
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top,0.9156549799360781
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top,0.907400873907424
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top_close,0.9186049609299278
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top_close,0.8795475587593578
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top_close,0.8901243203602325
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,extreme,0.9623511267597327
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,extreme,0.9565989944774732
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,extreme,0.9619385111842977
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,front,0.7821998907484585
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,front,0.7434269045075363
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,front,0.7273289118374818
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left,0.9491444713977063
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left,0.9499657351380214
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left,0.9478493521069716
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left_close,0.9024114700454633
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left_close,0.8834463662926131
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,left_close,0.9064158635877464
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top,0.886105813761679
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top,0.8867327081344325
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top,0.8975277306394215
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top_close,0.8689146816199169
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top_close,0.8799754124033525
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000064,top_close,0.870440388645527
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,extreme,0.955548758091296
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,extreme,0.9453107294453044
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,extreme,0.9471412227158752
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,front,0.7911361074565514
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,front,0.915941680349468
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,front,0.8838492294285502
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,left,0.9038413234551017
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,left,0.8826999335926383
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,left,0.86073227414303
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,left_close,0.9318339540168445
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,left_close,0.8956119523189828
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,left_close,0.899304550235495
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,top,0.8994564896353081
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,top,0.8932529374856086
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,top,0.872205412394545
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,top_close,0.8881560513844793
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,top_close,0.9038416676210783
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000065,top_close,0.8658832301380361
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,extreme,0.9495670716557697
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,extreme,0.945025844597338
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,extreme,0.9424617471191332
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,front,0.8649820128402308
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,front,0.8753934767693616
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,front,0.9137009495552328
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left,0.8632880423235576
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left,0.8608077185625467
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left,0.8276134187734652
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left_close,0.9270810765715631
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left_close,0.8597837540357998
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left_close,0.8795396797575229
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top,0.9193751377058149
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top,0.8939885745842276
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top,0.8908440213989935
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top_close,0.9274960910184646
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top_close,0.8876139568793548
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top_close,0.8809544425180107
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,extreme,0.9592404022300609
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,extreme,0.9636073668873941
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,extreme,0.9599520547442981
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,front,0.8033856821224978
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,front,0.7650174164997104
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,front,0.7525085651938418
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left,0.8894143383427342
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left,0.8792246198714057
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left,0.8926163203607055
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left_close,0.9491322513317448
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left_close,0.9404117140508592
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,left_close,0.9400858695661615
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top,0.8898654613553368
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top,0.8891157398492644
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top,0.8723180944216768
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top_close,0.8626564285795585
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top_close,0.8547791860626317
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000066,top_close,0.8552291305034476
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,extreme,0.9528434284800348
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,extreme,0.9457496834768016
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,extreme,0.9391410973975366
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,front,0.867186041927419
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,front,0.9039944249282159
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,front,0.9022145866605145
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left,0.7905888912617911
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left,0.8520941710275327
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left,0.8431192105921252
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left_close,0.9393845662397386
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left_close,0.8876257030266989
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left_close,0.8862515900540849
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top,0.9146340592408873
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top,0.8856354933298641
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top,0.9067647738815139
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top_close,0.9136191427321433
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top_close,0.8741227332545453
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top_close,0.872286322602604
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,extreme,0.9583091053917837
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,extreme,0.954036403748604
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,extreme,0.963138562948878
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,front,0.7872936677044525
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,front,0.7818239515012853
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,front,0.7640796467017124
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left,0.8257616981207441
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left,0.8155588873128312
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left,0.8336245865072013
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left_close,0.9410905936962934
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left_close,0.9325537323661043
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,left_close,0.9319027064690614
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top,0.901571115255316
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top,0.8855399772727215
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top,0.8712972179396987
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top_close,0.859389981142352
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top_close,0.8559342284506878
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000067,top_close,0.8619962882268399
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,extreme,0.9522868658916385
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,extreme,0.9590719176376422
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,extreme,0.9483771542663264
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,front,0.8333877242121062
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,front,0.924759190941253
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,front,0.8898865749881634
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,left,0.8853355477613096
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,left,0.8692909861220288
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,left,0.8940421020675599
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,left_close,0.9436458707871178
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,left_close,0.8869814993483301
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,left_close,0.8824490154425013
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,top,0.8830049355835183
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,top,0.9030632016315727
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,top,0.9220317532388053
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,top_close,0.865152940490546
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,top_close,0.9087261643764298
dinov2,gamma_1p8_vignette,exp_20260730,frost_cycle_000068,top_close,0.8646234621044535
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,extreme,0.9639707082021656
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,extreme,0.9596297160747923
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,extreme,0.9575957796775315
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,front,0.8300724193069551
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,front,0.8254341586652313
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,front,0.8341805449908904
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,left,0.9163109686607448
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,left,0.9122340708733565
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,left,0.9107193741204168
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,left_close,0.8902840397927253
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,left_close,0.9309944718715819
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,left_close,0.9419147366706996
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,top,0.9105025653792335
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,top,0.9175774923668221
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,top,0.9137363062236878
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,top_close,0.8962299772158284
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,top_close,0.8907553115444138
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000070,top_close,0.8680918650866722
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,extreme,0.9613944311518278
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,extreme,0.96750567725207
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,extreme,0.9512408785834818
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,front,0.8058645563881858
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,front,0.7801754903552529
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,front,0.8712449871364301
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,left,0.9166965329326953
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,left,0.9100447768794506
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,left,0.8792004542310404
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,left_close,0.9346775630979681
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,left_close,0.9194020508794476
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,left_close,0.904145383106274
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,top,0.8979275143944928
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,top,0.8889779466705103
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,top,0.9160367384845295
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,top_close,0.8978841599052837
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,top_close,0.9112749749701945
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000071,top_close,0.895512654513298
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,extreme,0.9564902620126353
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,extreme,0.9502238381583978
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,extreme,0.9552819577351993
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,front,0.8609361279267658
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,front,0.9093357639224956
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,front,0.9222893772832245
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left,0.8047503403302276
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left,0.8382932063116451
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left,0.8154025742433819
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left_close,0.9104982456421626
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left_close,0.8820650426997205
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left_close,0.8957516464993248
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top,0.8969282012719458
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top,0.9105270456948713
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top,0.9373986442873253
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top_close,0.9200668539040577
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top_close,0.8911571904948469
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top_close,0.8958420877565392
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,extreme,0.9645653210168118
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,extreme,0.9664276773568385
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,extreme,0.9686718717216252
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,front,0.7937065011732928
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,front,0.7706290985890498
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,front,0.718531693130948
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left,0.854031542373478
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left,0.8684679073003548
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left,0.8766325310257088
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left_close,0.9332990340780574
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left_close,0.9178147300330152
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,left_close,0.9135832415727657
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top,0.884026153503708
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top,0.8803910338359106
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top,0.9037460078193305
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top_close,0.8926705259092177
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top_close,0.8925099865347373
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000072,top_close,0.8762762020364085
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,extreme,0.9588308875943494
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,extreme,0.9523013020548033
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,extreme,0.9473260896204974
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,front,0.8448676805604813
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,front,0.9086377834304438
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,front,0.9365666404331884
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left,0.8256613274251853
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left,0.8335895433539453
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left,0.8573147483986342
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left_close,0.9315784120535808
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left_close,0.8902361096407255
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left_close,0.899761355646099
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top,0.9228761972467123
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top,0.9136503788343802
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top,0.9457721342726381
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top_close,0.9226206095244219
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top_close,0.893237289101654
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top_close,0.8882189038707393
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,extreme,0.9613594454728135
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,extreme,0.9686248866230772
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,extreme,0.9663888943632633
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,front,0.8209338046319429
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,front,0.8113395289867228
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,front,0.8046751763236858
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left,0.8376980510884509
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left,0.86238620952538
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left,0.8480129283774186
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left_close,0.9505785956346346
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left_close,0.9478488679394634
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,left_close,0.9351469734544993
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top,0.8987330411140165
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top,0.8950875543028475
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top,0.8714093150039458
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top_close,0.8743184177792424
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top_close,0.8613509285322235
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000073,top_close,0.8571984681411663
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,extreme,0.967794455797024
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,extreme,0.967794455797024
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,extreme,0.9754351073830226
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,front,0.9292661467678243
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,front,0.8887093616222301
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,front,0.8650036480645218
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,left,0.9345008213268114
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,left,0.9066741425290364
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,left,0.9652943451013009
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,left_close,0.9518431353179614
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,left_close,0.9195787224462388
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,left_close,0.9448919587727439
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,top,0.9178148323506958
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,top,0.9142207068048438
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,top,0.9183856670696081
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,top_close,0.9305236851458003
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,top_close,0.8790615480138467
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000074,top_close,0.906599419093408
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,extreme,0.9693025787872509
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,extreme,0.9636152007555784
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,extreme,0.9548639818420176
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,front,0.798983617191435
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,front,0.8966166227706341
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,front,0.9191838258754549
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,left,0.9049084277510476
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,left,0.9245746651737293
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,left,0.9051559285549169
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,left_close,0.9190832761372505
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,left_close,0.8883469612045641
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,left_close,0.9064837720186547
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,top,0.8756597867884969
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,top,0.8948248506982869
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,top,0.8805813013467014
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,top_close,0.8957019747024972
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,top_close,0.8598675709689647
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,top_close,0.8737516327083379
dinov2,gamma_1p8_vignette,exp_20260731,frost_cycle_000075,extreme,0.9551348881602398
