experiment_id,evaluable,balanced_accuracy,macro_f1,auroc,balanced_misclassification_regret,image_count,cycle_count,camera_group,modality,regret_threshold
exp_20260731,False,,,,,13,4,left_pair,rgb,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,20,1,left_pair,time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,left_pair,time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,28,1,left_pair,time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,48,2,left_pair,time,0.05
exp_20260723,True,0.9895833333333333,0.9562753036437247,1.0,0.0006532177766234317,108,6,left_pair,time,0.05
exp_20260724,True,0.9615384615384616,0.8609523809523809,1.0,0.002290726700600213,73,4,left_pair,time,0.05
exp_20260727,False,,,,,32,4,left_pair,time,0.05
exp_20260728,False,,,,,30,6,left_pair,time,0.05
exp_20260729,False,,,,,36,5,left_pair,time,0.05
exp_20260730,True,0.5,0.4,1.0,0.025673895198431832,6,2,left_pair,time,0.05
exp_20260731,False,,,,,13,4,left_pair,time,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,20,1,left_pair,rgb_time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,left_pair,rgb_time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,28,1,left_pair,rgb_time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,48,2,left_pair,rgb_time,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,108,6,left_pair,rgb_time,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,73,4,left_pair,rgb_time,0.05
exp_20260727,False,,,,,32,4,left_pair,rgb_time,0.05
exp_20260728,False,,,,,30,6,left_pair,rgb_time,0.05
exp_20260729,False,,,,,36,5,left_pair,rgb_time,0.05
exp_20260730,True,0.875,0.8285714285714285,1.0,0.006615515245363637,6,2,left_pair,rgb_time,0.05
exp_20260731,False,,,,,13,4,left_pair,rgb_time,0.05
exp_20260715,False,,,,,6,1,left_pair,rgb,0.1
exp_20260717,False,,,,,8,1,left_pair,rgb,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,12,1,left_pair,rgb,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,28,2,left_pair,rgb,0.1
exp_20260723,False,,,,,68,6,left_pair,rgb,0.1
exp_20260724,False,,,,,45,4,left_pair,rgb,0.1
exp_20260727,False,,,,,6,3,left_pair,rgb,0.1
exp_20260728,False,,,,,2,1,left_pair,rgb,0.1
exp_20260731,False,,,,,1,1,left_pair,rgb,0.1
exp_20260715,False,,,,,6,1,left_pair,time,0.1
exp_20260717,False,,,,,8,1,left_pair,time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,12,1,left_pair,time,0.1
exp_20260721,True,0.875,0.9047619047619047,1.0,0.013367412725375187,28,2,left_pair,time,0.1
exp_20260723,False,,,,,68,6,left_pair,time,0.1
exp_20260724,False,,,,,45,4,left_pair,time,0.1
exp_20260727,False,,,,,6,3,left_pair,time,0.1
exp_20260728,False,,,,,2,1,left_pair,time,0.1
exp_20260731,False,,,,,1,1,left_pair,time,0.1
exp_20260715,False,,,,,6,1,left_pair,rgb_time,0.1
exp_20260717,False,,,,,8,1,left_pair,rgb_time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,12,1,left_pair,rgb_time,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,28,2,left_pair,rgb_time,0.1
exp_20260723,False,,,,,68,6,left_pair,rgb_time,0.1
exp_20260724,False,,,,,45,4,left_pair,rgb_time,0.1
exp_20260727,False,,,,,6,3,left_pair,rgb_time,0.1
exp_20260728,False,,,,,2,1,left_pair,rgb_time,0.1
exp_20260731,False,,,,,1,1,left_pair,rgb_time,0.1
exp_20260715,True,0.9833333333333334,0.9833287024173382,0.9994444444444445,0.00016870890107433933,120,1,all,rgb,0.01
exp_20260717,True,0.9305555555555556,0.9302190346966466,0.9293981481481481,0.002155103134477943,144,1,all,rgb,0.01
exp_20260720,True,0.9861111111111112,0.9861084314103801,0.9992283950617283,0.00023269190326406303,144,1,all,rgb,0.01
exp_20260721,True,0.9965277777777778,0.9948095638591854,1.0,3.6836561706974544e-05,216,2,all,rgb,0.01
exp_20260723,True,0.9652777777777778,0.9495468560216762,0.9984889403292182,0.000582535455975258,648,6,all,rgb,0.01
exp_20260724,True,0.984375,0.9840134026180538,0.9930176767676767,0.0002605621450649357,563,4,all,rgb,0.01
exp_20260727,True,0.9222222222222223,0.9004542761208769,0.9484310699588477,0.0009316886061912736,576,5,all,rgb,0.01
exp_20260728,True,0.9583333333333334,0.9514744011608085,0.9550379372427984,0.00047283198125202413,720,6,all,rgb,0.01
exp_20260729,True,0.9334490740740741,0.9196049200848615,0.9344537680041152,0.0014601676547155286,720,6,all,rgb,0.01
exp_20260730,True,0.8831018518518519,0.8592200963699616,0.8912921167695473,0.00297771371221947,720,6,all,rgb,0.01
exp_20260731,True,0.9143426294820718,0.8701474583827524,0.9396119226796518,0.0013832192017791867,718,7,all,rgb,0.01
exp_20260715,True,0.9583333333333333,0.9582608695652174,1.0,0.00042177225268584827,120,1,all,time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,144,1,all,time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,144,1,all,time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,216,2,all,time,0.01
exp_20260723,True,0.8819444444444444,0.8375652481642042,0.9726080246913581,0.003660499043322962,648,6,all,time,0.01
exp_20260724,True,0.7760416666666667,0.7607120617568275,0.9001388888888889,0.008298928178931637,563,4,all,time,0.01
exp_20260727,True,0.8722222222222222,0.8680714612918004,0.9449074074074074,0.0014521385944497034,576,5,all,time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9510995370370371,0.0003938394575521388,720,6,all,time,0.01
exp_20260729,True,0.9409722222222222,0.9317988064791134,0.9809027777777778,0.001259789385936127,720,6,all,time,0.01
exp_20260730,True,0.8611111111111112,0.847930160518164,0.9204282407407407,0.003060693691223443,720,6,all,time,0.01
exp_20260731,True,0.9342629482071714,0.8985537030852622,0.9654714475431607,0.0009698770439626285,718,7,all,time,0.01
exp_20260715,True,0.9916666666666667,0.9916660879227724,1.0,8.435445053716966e-05,120,1,all,rgb_time,0.01
exp_20260717,True,0.9722222222222222,0.9722007722007722,0.9940200617283951,0.000591777493597903,144,1,all,rgb_time,0.01
exp_20260720,True,0.9930555555555556,0.9930552206414276,1.0,7.215813939127735e-05,144,1,all,rgb_time,0.01
exp_20260721,True,0.9965277777777778,0.9948095638591854,1.0,3.6836561706974544e-05,216,2,all,rgb_time,0.01
exp_20260723,True,0.9652777777777778,0.9495468560216762,0.9991962448559671,0.0004986505649571302,648,6,all,rgb_time,0.01
exp_20260724,True,0.9670138888888888,0.966248386883032,0.9931691919191918,0.0006417336045145707,563,4,all,rgb_time,0.01
exp_20260727,True,0.9263888888888889,0.9056306898097344,0.9510159465020577,0.0008649163112149533,576,5,all,rgb_time,0.01
exp_20260728,True,0.9600694444444444,0.9529235542716525,0.9605516975308642,0.00044631171133800756,720,6,all,rgb_time,0.01
exp_20260729,True,0.9386574074074074,0.9251939253389896,0.9429574974279835,0.0013847044999089006,720,6,all,rgb_time,0.01
exp_20260730,True,0.8831018518518519,0.8604910714285714,0.8934220679012346,0.002885665039720047,720,6,all,rgb_time,0.01
exp_20260731,True,0.9021783237420687,0.8741612807602512,0.9412073926516158,0.0020592041128493065,718,7,all,rgb_time,0.01
exp_20260715,True,1.0,1.0,1.0,0.0,105,1,all,rgb,0.02
exp_20260717,True,0.95,0.949874686716792,0.9666666666666667,0.0021286798808944473,120,1,all,rgb,0.02
exp_20260720,True,0.9924242424242424,0.9920509747019115,1.0,0.00017512774240667533,126,1,all,rgb,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,192,2,all,rgb,0.02
exp_20260723,True,0.9921875,0.9869720830350752,1.0,0.00023099406549545364,546,6,all,rgb,0.02
exp_20260724,True,0.9959514170040487,0.9943960511033683,0.9998834940145049,0.00013620988938065987,386,4,all,rgb,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,234,5,all,rgb,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,432,6,all,rgb,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9660090373597998,0.0013893369028592118,468,6,all,rgb,0.02
exp_20260730,True,0.8947368421052632,0.8885448916408669,0.9237401100791194,0.004130479339482416,432,6,all,rgb,0.02
exp_20260731,True,0.9495741385985288,0.9481794541498411,0.9963801780874952,0.0016326601760277709,467,7,all,rgb,0.02
exp_20260715,True,0.9545454545454546,0.9523809523809523,1.0,0.0011748286663327448,105,1,all,time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,120,1,all,time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,126,1,all,time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,192,2,all,time,0.02
exp_20260723,True,0.9609375,0.9373019153920352,1.0,0.001927725237149779,546,6,all,time,0.02
exp_20260724,True,0.868421052631579,0.8294902376535029,0.9032126525500247,0.0053857536226711265,386,4,all,time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,234,5,all,time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,432,6,all,time,0.02
exp_20260729,True,0.9520697167755992,0.9442857142857143,0.9789397240377632,0.0012882058326544102,468,6,all,time,0.02
exp_20260730,True,0.8753869969040248,0.8747826086956522,0.9287925696594427,0.0039850873324212685,432,6,all,time,0.02
exp_20260731,True,1.0,1.0,0.9999999999999999,0.0,467,7,all,time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,105,1,all,rgb_time,0.02
exp_20260717,True,0.9833333333333334,0.9833287024173382,1.0,0.00048141105207794146,120,1,all,rgb_time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,126,1,all,rgb_time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,192,2,all,rgb_time,0.02
exp_20260723,True,0.99609375,0.9934520597229718,1.0,8.121603892390548e-05,546,6,all,rgb_time,0.02
exp_20260724,True,0.9919028340080971,0.9888261687653785,1.0,0.0002883810132395757,386,4,all,rgb_time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,234,5,all,rgb_time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,432,6,all,rgb_time,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9852739449689341,0.0013893369028592118,468,6,all,rgb_time,0.02
exp_20260730,True,0.9100877192982456,0.9049453940483537,0.9342320261437909,0.0035673389868282183,432,6,all,rgb_time,0.02
exp_20260731,True,0.9617692605497483,0.9636872594378134,0.9978706929926442,0.001319317839972811,467,7,all,rgb_time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,50,1,all,rgb,0.05
exp_20260717,True,0.9761904761904762,0.9711382113821139,1.0,0.001536399351561424,71,1,all,rgb,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,84,1,all,rgb,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,144,2,all,rgb,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,324,6,all,rgb,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,219,4,all,rgb,0.05
exp_20260727,False,,,,,96,4,all,rgb,0.05
exp_20260728,False,,,,,90,6,all,rgb,0.05
exp_20260729,False,,,,,108,5,all,rgb,0.05
exp_20260730,True,0.75,0.6666666666666666,0.7638888888888888,0.013231030490727274,18,2,all,rgb,0.05
exp_20260731,False,,,,,62,4,all,rgb,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,50,1,all,time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,71,1,all,time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,84,1,all,time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,144,2,all,time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,324,6,all,time,0.05
exp_20260724,True,0.9564102564102563,0.846442565477418,1.0,0.002588643137049351,219,4,all,time,0.05
exp_20260727,False,,,,,96,4,all,time,0.05
exp_20260728,False,,,,,90,6,all,time,0.05
exp_20260729,False,,,,,108,5,all,time,0.05
exp_20260730,True,0.5,0.4,1.0,0.025673895198431832,18,2,all,time,0.05
exp_20260731,False,,,,,62,4,all,time,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,50,1,all,rgb_time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,71,1,all,rgb_time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,84,1,all,rgb_time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,144,2,all,rgb_time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,324,6,all,rgb_time,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,219,4,all,rgb_time,0.05
exp_20260727,False,,,,,96,4,all,rgb_time,0.05
exp_20260728,False,,,,,90,6,all,rgb_time,0.05
exp_20260729,False,,,,,108,5,all,rgb_time,0.05
exp_20260730,True,0.75,0.6666666666666666,0.888888888888889,0.013231030490727274,18,2,all,rgb_time,0.05
exp_20260731,False,,,,,62,4,all,rgb_time,0.05
exp_20260715,False,,,,,15,1,all,rgb,0.1
exp_20260717,False,,,,,24,1,all,rgb,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,36,1,all,rgb,0.1
exp_20260721,True,0.9791666666666667,0.985229470722701,1.0,0.0026963773621627943,84,2,all,rgb,0.1
exp_20260723,False,,,,,204,6,all,rgb,0.1
exp_20260724,False,,,,,136,4,all,rgb,0.1
exp_20260727,False,,,,,18,3,all,rgb,0.1
exp_20260728,False,,,,,6,1,all,rgb,0.1
exp_20260731,False,,,,,10,1,all,rgb,0.1
exp_20260715,False,,,,,15,1,all,time,0.1
exp_20260717,False,,,,,24,1,all,time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,36,1,all,time,0.1
exp_20260721,True,0.875,0.9047619047619047,1.0,0.013367412725375187,84,2,all,time,0.1
exp_20260723,False,,,,,204,6,all,time,0.1
exp_20260724,False,,,,,136,4,all,time,0.1
exp_20260727,False,,,,,18,3,all,time,0.1
exp_20260728,False,,,,,6,1,all,time,0.1
exp_20260731,False,,,,,10,1,all,time,0.1
exp_20260715,False,,,,,15,1,all,rgb_time,0.1
exp_20260717,False,,,,,24,1,all,rgb_time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,36,1,all,rgb_time,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,84,2,all,rgb_time,0.1
exp_20260723,False,,,,,204,6,all,rgb_time,0.1
exp_20260724,False,,,,,136,4,all,rgb_time,0.1
exp_20260727,False,,,,,18,3,all,rgb_time,0.1
exp_20260728,False,,,,,6,1,all,rgb_time,0.1
exp_20260731,False,,,,,10,1,all,rgb_time,0.1
